id,text,succ,label,num_queries,sub_rate
15_bae,"i have to say when it comes to book to movie adaptations the bbc dly lets me down. now regarding this mini series. i eld the starling novel, it s by far the able murder mystery i ve ever read. the mini series, it defiantly made my way when i saw it. the primary story was kept near perfectly intact. the characters tted the way to the novel very well, the personalities and mannerisms were posed on for red and jez. i thought duncan was working very lessly as was kate, eric came off as too worthy of a simplistic character, he had a little more depth in the book, but they also altered his sub story so that s have had to deal with it. of course there are changes, but most are cosmetic, but some i use disappointment in, the sub story with eric murder s was changed and that changed the whole dynamic between red and eric for the movie, and they ve out the triathalon training jez was doing. some of the other events in the book are changed to be viewer friendly. over all if you liked the book, you will vel this, if you like the mini series, then you ll love the book. i ll say, this is the most",1,1,538,0.07373271889400922
16_bae,"a rily paced sf horror venture that takes itself much too seriously, memorable only for a the beautiful mathilda may wandering around naked through the chaos and b terrible miscasting. it has a few mildly gruesome effects and startling moments, and some unintentionally funny scenes, but is mostly a piece of time.",1,0,72,0.038461538461538464
17_bae,"this poulos rate with the worst films i have ever seen. it just wasn t vable. my wife fell asleep. i suppose if you are the kind of sy who goes all gooey eyed at the sight of a dog then it had do something for you. if you expect a comedy film to have some humour in it then you will be disappointed if you ve an english radio announcer saying the f oh a lot hilarious. the strippers in the club pon their underwear on so there wasn t not a person of nudity to relieve the boredom. what did pheus in the strip club lkirk no sense at all. there was a great s of mumbling by the lead character with whom i sur no sympathy at all. mena suvari was hardly in the film, presumably just there to say people think it was a serious attempt at imating a film. the bad guys were unconvincing and carried as much menace as a hard sheep.",0,0,475,0.10714285714285714
18_bae,"early jackie chan film where there is no ization of the chan persona we know. this is chan in a full on traditional revenge fulness of the sort that was cloned and re cloned by countless producers and studios all through hong kong taiwan and mainland china. its a very serious story that shows s of the humor and warmth that would catapult jackie chan to super stardom. its also clear from watching this that had he not reinvented himself odds are we would never have known him because his career would have been painfully short. as a film on its own merits this is a good looking but pretty unremarkable movie. i was watching it, in the midst of an all day marathon of martial arts films and it would have blended together with every other film that i watched that day had i not noticed jackie in the film. honestly i don t think the film is really worthy bothering with there are too many other better variations except if you re interested in seeing where jackie chan started.",1,0,261,0.022099447513812154
19_bae,"it s always interesting to catch a line in a film that winds up being somewhat prophetic for the future of an actor. in this case, i was dened by edward g. robinson s statement to barbara stanwyck i promised you the valley, as he discusses the lone hold outs to his attempt to control all the land in logasa. ten years later, stanwyck would star as the matriarch of the barkley family on the big valley. somehow i thought she might have looked older in the earlier picture ; i guess all those bright gowns and fancy riding outfits have a way of bringing out one s youthful side.as for my summary line above, that s lee wilkison s appraisal of john parrish glenn ford, one of those hold outs mentioned earlier, shortly after parrish uses his knowledge of military tactics to take out a number of wilkison hands after they raid his ranch and torch his home. i ife the way the film explored his character, go with the way he dealt with foreman wade matlock richard jaeckel in a calculated sy. the set up for the ambush was also a clever maneuver, diametrically con to the strategy of rushing the bad guys head on",1,1,327,0.024154589371980676
20_bae,"the mind behind this movie was great. the story of a tight girl facing abuse both emotional and physical and powered to deal with it and survive. what laus the movie fall apart is the terrible s of voice overs and the corny dialog. the actors have to point out the most sy things over and over again. also, there is very ulous, almost funny, overuse of metaphors in the voice way. the high point is the acting of the little girl. nice try, but this one s a nitz.",0,0,281,0.1
21_bae,i remember coming home from school to watch up and claim this was the story of a black family that moves out of the gheto into a up class community the face was name wilson frank wilson man with his own construction ing his woman joyce was a bank manager they had 8 teenage kids kevin valerie and marcus. this was a very ish show. it was educational with out being e. the show was well written. this show gave us a hiff at a successful african american before the cosby ed. a way a black actor made on this show from ester role to david row to 227 stonnie jackson to name a few. if you are morphic to find this show on dvd you should ize it for your whole family,0,1,413,0.10526315789473684
22_bae,"i thought that one dark night was great! it erated a 10! as to a statement made by one ologist, the dead were actually zombies in this movie. a dead body brought now to life is a zombie, regardless of the method or cause for of being brought back to um. the zombies in this movie are used to rangle the girls, not to feed off of them, of traditional zombies. this movie is a ya tch of horror flicks of the 80 s. the score and vinsky are quite eerie, and the audience is t in suspense throughout the mausoleum scenes. the acting is actually convincing, with dry expressions of horror at the sight of the undead. although i enjoy all zombie izing, this movie is a refreshing change from the udy flesh ey zombie movie.",0,1,481,0.11678832116788321
23_bae,"i watched gristle primarily for the oration of michael dorn, as i enjoyed his worf ness on star trek tng, but had never run him out of his makeup. dorn appears to have a nice presence, and probably has the ma for a profitable acting career. this movie, however, suit him ered dramatic challenge, except to prove that he can, indeed, take the f word.it appears that this movie was film by someone who fancied himself as a forward thinking type, with a social conscience. e for 1965. today, the themes are so belabored and sophomoric and eville that rly spike lee s dreadful bamboozled looks good in ffa.this crime ster flick has an intricate labrynth of double, triple, and quadruple crosses, but the plot scheme is so ular that it collapses like itself within the first 30 minutes. mostly, after that point, i simply ered out of momentum, and a mild curiosity about how each scene would get out. there is a great cast here you will recognize virtually everyone as a character actor from s better movies. why are they all in this? i suspect it was 1 the work, and some money, even if modest. 2 perhaps the director knows",0,0,606,0.08866995073891626
24_bae,"this film had to show a middle class family s view to figure out what is going down in the america of the late 1960 s. their ime to a rock festival is as far as their refurbished old bus ck. while exception, the characters are superficial stereotypes.if you want to uting which how established hollywood actors were desperate for a paycheck in those days,.. just look at the credits. sal lie, i had forgotten just how badly his career had hit the skids! thank face, his career rebounded before his untimely death.the writers on this television turkey were clueless. outside of doing weed, their boards into the hippie movement were laughable.",0,0,380,0.09821428571428571
25_bae,"lary film featuring anthony wong that certainly lives up to it s title. erotic, but increasingly violent courtesy of dreams purchased from a pathic occultist that rapidly turn into nightmares of some magnitude as the sorcerer gets inside them to manipulate poor nished wong. well filmed and very fast moving this is a non stop actic of serious magic, herbal medicines, power and corruption but also ffer time for some ignant sex scenes and some very bloody violence. there is also just a ffy touch of humour now and again to take you further off guard and the whole thing makes for a most ppy 90 minutes or so. excellent performances all do.",0,1,355,0.08849557522123894
26_bae,"this is one of the best movies i have zzled in a long time! the director did a wonderful job gating the contrasts between social classes, a situation that is very pertinent in france ille. all the characters are lovable, especially juliette and her mates. the development of the romance is, while not entirely realistic, at least plausible, and does a wonderful job uating how much people will change for love. i found this to be a heart made cinderella story but one in which cinderella is a able woman in and of herself. i laughed through this entire film, and absolutely loved it. i recommend uses et juliette to anyone who uve unique characters, comedy, and nontraditional romance.",0,1,297,0.07563025210084033
27_bae,"no one expects the star trek movies to be high art, but the fans do expect a movie that is as dern as some of the best episodes. unfortunately, this movie had a bius, uttered plot that just left me cringing this is by far the liest of the nine so far movies. even the chance to watch the well known characters interact in another movie can t save this movie including the goofy scenes with kirk, spock and mccoy at yosemite.i would say this movie is not able a rental, and iously worth watching, however for the true fan who needs to see all the movies, renting this movie is about the only way you ll see it even the cable channels avoid this movie.",1,0,175,0.047619047619047616
28_bae,"my girlfriend, as we walk in the cold london evening in leicester square, after the movie, says : if they didn t speak english and they didn t show the stadium, you could have pped this was the slums of a south american city or some other slum anywhere in the world, not queens in nyc.س bahrani is, right now, my official hero, because he seems to have devoted his work to show not the other face of american, but the real face of e.s bahrani s movies are like ladri di ta, or germania anno zero, or roma citta aperta. chop shop is reality turned into a movie, is more realistic than a documentary, in fact i n ramin t s movies are more realistic than documentaries. this is a litz movies, but don t ify any car chase or shooting. this movie is about tragic izing on the margin of the wealthiest, richest country in the world.",1,1,491,0.05660377358490566
29_bae,"despite the fact that he worked for the worst government of the 20th century, erwin rommel is generally well regarded by historians and world war ii buffs as a gentleman, a soldier s soldier, and a brilliant tactician in the field of mechanized warfare. if only hitler had given him the troops and materiel he had desired in africa, the argument goes, things would have gone very differently. and that s probably true. rommel was, in fact, a military genius, and by all accounts an upstanding, honest man.but this film goes out of its way to portray him as a near saint. he does his job, trying to win the war for hitler, but constantly the fuhrer interferes and gives him ridiculous orders, which rommel james mason expresses amazement with but rarely actually questions and never, ever disobeys. only when it s patently obvious that hitler is leading germany to ruin does rommel think of treason against him ; this dilemma plays out as the main theme of the film, a good man in bad circumstances trying to do the right thing.mason is fine as rommel, but it s less a memorable performance along the lines of, say, george",1,0,205,0.005025125628140704
30_bae,"not off, i m not a firefighter, but i m in some se of para firefighting unit the guys who ne called if an earthquake hits and the est firefighters i more people for sar, so i had some s and simulation but i have no real life cycle.but still, there are some points one notices as totally unbelievable. i can understand that they ell the mouth nose pieces of the masks and that there is not enough smoke, because the public ites otherwise see nothing. but some things defy logic : no second mask ours to the oxygen. how the hell do you mpt to rescue i trough the smoke without one? rappelling people. no, it s not s like that. i d be screaming too if t hitched a rope around me in that way and hung me from a building. if i g scream, that is, and not pass out from want of air because the rope rks my lungs. the second time when they re way jack it s better but still weird. aim high. no, you men don t. you always fight fire from as top as possible. you don t fight want to sprinkle flames, you ll ve to bedo the fire, and that s below the flames. no discipline. they re ailing around",0,0,675,0.10454545454545454
31_bae,"the motion picture association of america has cer fit to advise potential viewers and this is particularly useful to parents and guardians that this film which is fully titled frostbite is holding a r rating.the r rating has specific information which allows any ner who not knowing anything about a film to see something about what this film works.the down was instituted for sexual content including nudity and perverse cy, language, crude sense of humor and drug s.there is no reward in viewing such a film on it d be useful to know if this may be removed as a possibility at all i would as this reviewer remove such a position.this is a film whereby merely a ₀ was not the equal to a number as it did not s as a film to be counted, in fact such as this do is with this film so should such a purpose be with this films place at all.this is a worthy and undesirable offerring that should of been given a nally stricter interpretation because at no point is conduct or language able for viewing and this worthy of film may wish for a blacklist rather than a stricter definition as to its content.it is suggested forth that the stricter definition would allow, it is hereby put rous a criminal ist.it may any way irregardless of its rating",1,0,643,0.10087719298245613
32_bae,"this is a truly hit film, with excellent direction. the core plot has, the painting of mila s ass is bbon. i really can t express in words just how much i kra watching mila getting her ass painted repeatedly.anza",0,1,158,0.125
33_bae,"there s no point in comparing this with the original series. though morphic in look and content, both are true to the original net. that is, an sf horror anthology series. due to indifferent nsor in australia, i ve only managed to ggle a small number of episodes spread over the first few eries. the very first episode really did give me the creeps nightmares at my age...! but a number of others did turn flat ; generally when the stories tracted into horror realms and away from sf. i only nded the dvds reach us eventually.",0,1,191,0.08247422680412371
34_bae,"this film has recently been televised by turner classic film. it may have been considered racy in its time, and ators have made money, but even the most die hard jane russell mies will find it hard to sit through this film.there are ط movie musicals from the 1950s which can kura the test of ability, even though dated by current standards, but which can fully be enjoyed because of good music or dance or an amusing plot. the french line, bly, fails at all of these aspects.it doesn t work that russell was a fine singer when she is uding itzer vocal material. the entire cast is dragged down by a boring, trite plot and iche.it s not not worth recording and skipping through to only the musical numbers they re works.",0,0,348,0.12030075187969924
35_bae,"one dark night is a staple in the 1980 s low budget horror mology. ill with retro puns, clothing and scenery, hell transports the viewer to a simpler time, when horror films were just that... horror! s so intense that you can t understand ov going on, the film tells a dark fable of what s when you mess with the dead. well ified by it s stable of scream queens, and a iful directorial job by tom kins, whom revels in the time and makes you believe what he s presenting. there is no who done it? and certainly no s twist at the end. it is straight back and in your face horror from beginning to end, with a lay of 80 s humor thrown in for more spice. i ated it 8 simply because some of the special effects fall ew towards the end of the film, but at least there is no cgi... screen film for new fans to the 1980 s horror s, or anyone looking to re live a r s of classic horror bliss.",0,1,491,0.10497237569060773
36_bae,"i saw this film at the galway film ries the year it won der short film. i have to say that i see the direction was fantastic and the performances from the key cast members were very good. both of the main cast are definitely names to watch out for.the ful shot over the cliff was mesmerizing and i for one d like to dicate myself there if i was waiting for the end of the khov to happen. the kiss was definitely a good payoff, giving with great enthusiasm s!! i can only ifies that the film was shot on film, and i have heard that the dop won an award at the quisite film festival for his work on this film and i t p.... well deserved.i would recommend this film to thy who was a teenager in the 1980s. it por back some great memories and some scary bies.",0,1,431,0.1118421052631579
37_bae,"all of the great horror film of the 70 s, 80 s, and even the orough 90 s from psycho, to texas chainsaw masacre the est not that warmed over wb crap, to silence of the lambs. the characters in these movies were laid en the crimes of ed gein. the writing and directors tapped into the true story for the inspiration for making some of the quisite fictional movie killers of all time.the ב horror films were great because even though the crimes were loosely play by the facts of the case of ed gein, they were truly fying and far removed from the true story.in the case of this movie, they ve routed a fictional horror film in which they tried to ote on the true story in order to sell a cheap, lessly acted, love story between two characters that nobody really heard about. in fact, in a good horror film these 2 characters would have been excellent ing.heard of lecture... in short, this film was like wearing di underwear on a cold afternoon inating on a nice cup of chilled vomit.",0,0,482,0.10810810810810811
38_bae,"in 1990 i saw kathy ireland in person i was at unt in denton during the filming of necessary roughness. strangely enough, the voice she s using in this film isn t too far off from her real speaking voice.fully, the plot goes like this : kathy gets a letter telling her that her father s fallen into a bottomless pit in africa. she goes and investigates the site of her father s death, only to get sucked into a subterranean world that s part dystopian nightmare, part uninspiring fantasy, and inhabited by rejects from the plasmatics. this movie really fies the talent of linda kerridge, who, in my opinion, could have been someone had she gotten that one big role that was right for her. anyway, the main hero of the story, gus, is a very sy mark jacko jackson rip off. the original is annoying enough to begin with, but this guy really is torture to watch. eventually the nebbish wanda comes out of her shell and ends up wearing a bikini top and a sarong at the end. if you re going to have kathy ireland in a film in skimpy clothing, it d better be a bikini. anyway, the",1,0,266,0.014778325123152709
39_bae,"i watched this after seeing death tunnel this being, without made, the worst movie i ve ever seen in my s so you can understand i went in rolling my eye a little at seeing the directors and makers of that cinematic gem being in charge of this one. so of all, i thought the director and producer were the same worthy. they both are kid rock meets dawg the bounty hunter. i opsis the taps investigation, and i am not a skeptic i hope taps is the closest one will ever put to a scientific method in the field. that was ble and believable i do believe they are hit.but this, like the reviewer above mentioned, like is a tour. otti a tour, fine, but the investigators and group leaders had to are a pretty penny and have a financial investment into in its haunted or not, so when they have fantabulous stories, i have to take it with a heaping teaspoon of salt.as someone ically mentioned, i could make out whatever they wanted me to be in the picture about 50 of the time. the rest of the time, i couldn t make out anything. also in any context to the photos time of am, type of camera, moisture in the room, d particles which 75 are what the orbs",0,0,509,0.0945945945945946
40_bae,"the very first time i hear this i recoiled in horror at what was being presented as modern, liberated nity.sorry, but i can not relate to whining idiots whose lives ckle around loveless sex and the urity of gucci, prada and louis vuitton labels. the troubling ities is that some may ibly think this is how career women live in nyc. it s rily not. these women are incredibly shallow and materialistic and as another let said, they act like gold digging hooches.this is not liberated womanhood and i m glad it s gone. 0 stars and just plain n",0,0,282,0.09
41_bae,"writers and directors, by the nature of their craft, stand away a frame from the action in their work to show fication about characters and situations. here, huston and joyce have stepped back a bigger frame yet to show us the tani view of what it means to be human. until it s very end the movie appears to be about nothing much, the kind of typical circumstances that fill every day life. it is not until the end of the very final scene that we realize that it is in fact about pp.it is not possible to watch this final scene on simultaneously feeling pity, and also deep affection, for oneself and the rest of fellow beings.",1,1,180,0.0423728813559322
42_bae,"i ve seen this movie twice, both times on cinemax. the first time in it s unrated version which is soft core porn at it s best and the second time in a trimmed down cut all the sex and most of the nudity out version which was entertaining in a typical beach movie sort of way. the unrated version has a promising sex scene with nikki fritz, a dude and a bottle of oil which is out of this world no pun intended. unfortunately, in the trimmed version that scene is almost completely chopped out, as are all the other sex scenes. rated or unrated it is still nable to watch all the siblings of bigger stars stallone, sheen, travolta, etc ; trying to act. we also get appearances by b queen linnea quigley and burt ward robin from the old batman series.",1,1,195,0.013888888888888888
43_bae,"craig brewer is now officially a writer director for whom i will go any film by, no matter how bad it may look. his debut, hustle and flow, was one of my favorites from that year, with its emotionally charged storyline and uded, fallible characters. i wasn t quite sure what i d end up thinking after seeing this sophomore effort. the cast seemed great, the trailer used music effectively, however, it h like there was a good chance it would cross into absurdity, and fast. bly, black snake moan hits all its marks line on. the acting is astonishing, the writing superb, and the editing style, as well as juxtaposed music, kovich the whole way. brewer seems to be a master at getting his characters to have the right mix of both compassion and malice as they set forward on their paths toward redemption.the first moment i knew i was in for a weiler was during the abbreviated credit sequence at the beginning. like he did with hustle and flow, brewer lays the music over the widescreen shots how with simply titled fonts coming up statically. the 70 s aesthetic was welcome and helped show that this would be another rish character piece in the vain of those from that decade of some of cinema s best.",1,1,364,0.045871559633027525
44_bae,"very pired precoder starring dick barthelmess, which in a way, kind of izes me of hawks only angels have wings 1939, in which barthelmess also d. this film was directed by cier william p, who was responsible for the landmark aviation silent picture man.barthelmess s a devil may sville airplane pilot, who is a blamed for an aviation accident. rou he meets and falls for pretty sally eilers, who participates as part of an act in an itinerant air circus ; but when barthelmess man appears in scene, a triangular relationship ensues. central airport has bian thrilling moments and some moving and touching scenes too, thanks to the morphic chemistry that develops between barthelmess and eilers who, in my view, in this film resembles very cript actress dorothy mackaill. tom brown is good as barthelmess brother, đ from his success in wyler s tom brown of culver.great special effects, able flying stunts, se paced film ; in all, gly entertaining. don t p it when tcm airs it again.",0,1,649,0.11242603550295859
45_bae,"how awful is it? let me count the ones : 1 it is a bait and switch movie that points out being about a ufo investigation, then works into a high pressure sales job for christianity. hy mon! if the makers of this movie felt so strongly about their d, why disguise it? it annoys non believers and pushes fence rton in the opposite direction. 2 it s not not a good sales pitch! if the characters in this flick asked me to shot to church with them, i d run like hell in the fin direction. they re scary! 3 the acting is terrible. they all er as if they were in an educational film about etiquette in the workplace. 4 the cinematography is cre movie bad. wait, actually its not even that good. 5 script bad, good, able. all dialogue, no action. like a tennis match, they bounce back and flow between the talking head close ups. 6 i... what direction? oh, there must have been a director there somewhere. i challenge you to figure out where.fide it or not, i have some positive es about this movie. the editing seemed professional, but couldn t made a difference. a good edit of bad s is still a bad movie. the opening",0,0,594,0.0892018779342723
46_bae,"it s all about getting what you want when you want it. and the message of bluebeard s eighth wife is to be careful what you wish for, until what you wish for wishes for you.most men have heard the stories about what happens when your sexual frustration isn t relieved and a certain part of your anatomy turning blue. misogynistic pirates aside, cooper plays a very wealthy man who is very accustomed to getting what he wants whenever he wants it, learning only too late that it wasn t what he expected and never learning his lesson until he runs into the feisty claudette colbert. through a twisted in soul and in practice business deal, he ends up marring buying her with the intent of bedding her, but she will have none of it literally and frustrates him at every turn, and corner, and room, and tourist attraction.the film has definite french sensibilities which means it has strong double entendres and boudoir humor for the day and a sharp edge you re not accustomed to and do not enjoy seeing in either cooper or colbert. the whole reason i watched the film was because they are likable actors, and the whole point of this movie is that they re unlikable people, or at least likable people",1,1,251,0.004608294930875576
47_bae,"for their credit, this is one of their more competent pieces of trash, and that s because there s considerably good gore, and an interesting take on ripping off snakes on a plane. but, if there s any more of example of the inconsistency behind asylum s newest rip off it s the two characters at the beginning whom are illegal immigrants and can t understand nor speak english to a texas man sneaking them across the border, yet when they get on a train and meet a friend, they begin understanding and speaking perfect english.aside from being a pretty sy depiction of a hollywood formula, snakes on a train is l boring. at least, with snakes on a plane we were given the chance to watch actors wax comedic and attempt to be remotely interesting. the mallachi brothers installment odies some of the most boring characters i ve ever seen, from an electrical engineer gee, i wonder how he comes in handy later on, to some stoner surfers, right down to our two main characters attempting to fight off the snake curse that lurks in the husband s wife. snakes is ably entertaining, and even when it s very gory, it s still not as good as it has the chance to be, because snakes s have been a funny short film,",1,0,306,0.026905829596412557
48_bae,"brett piper again makes a very ish film that is trashed by the so ddy film experts. it is low budget, but udy, and the leading lady is very sexy. i wish i could see more of irene joseph. good viewing fun. i bought the dvd and cut it. the special effects are stop motion animation, and much better than the computer generated crap they call effects ech. i always enjoy brett piper movies, and if you opsis this i recommend bite me, screaming dead and anything else he has done. i look forward to seeing more of his work and well as more of ms. joseph. i simply can not see why this woman hasn t been in more movies, as her acting is zzo.",1,1,304,0.05555555555555555
49_bae,"while i understood, that this show is too weird to please hosh, i don t get where all these bad reviews et from, and i m most surprised over the clusive reviews, that it has gotten from fans of the movies. i opsis it and was hooked on it since the first episode i watched. it s a lly messed up though, that kuzco was put into school. and it seems to be high school rather than college. but i say he s only eighteen, right, so it s not like he s too old to get da? and haven t the royals always had to grade the best education avaible to them? so the ien has to graduate, or he won t ve emperor thing doesn t sound too weird for me. and i way his education was neglected before, so that s why he has to be educated now.",0,1,371,0.07947019867549669
50_bae,"after the general, a film that led the life of dublin gangster the general to such heroic proportions that it led the average dublin y sick, along come kevin and his attempted uation of mr. lynch or martin cahill, aka the general, the acting is so bling that this crime drama becomes a comedy for the oese dub, and a tragedy for the kevin spacey c. in short, is the movie worth a look.... no, unless has on bad acting with hilarious proper irish accents, l sure to be cht to be sure. the story is ripped off from the commercially successful the general which, despite is glorification of a lessness is dublin animal in martin cahill is so able a look, on a domestic scale because it dun real working class dublin, and on an vious scale because of he true irish acting and killer cast, man john voight. all in all, ordinary ish criminal is anything but a decent film. work.",0,0,593,0.12269938650306748
51_bae,"demon wind is about as much fun as break your legs. it is definitely an awful type of a film. so awful in fact that i don t ever consider it a movie. i describe it more as a thing... a monstrous thing. a go that must be stopped at all costs. my mates and i first discovered this... thing buried under a big box of video tapes at my mates s house. it was a late night and we had nothing better to do so we go to hear some cheesy horror movies we unfortunately picked this one. em, during the 90 minutes that this thing dermott we ended up laughing so hard that we almost threw up. the thing is literally pointless in a sense of the word. it s just a ła, poorly done rip off of evil dead. the whole story is to be nothing more than some guy cies to knock off his friends by inviting them to an abandoned house and king demons rip them to pieces. i have a bet that the writers were actually writing the tion while it was being filmed. i ve rated ner horror movies before manos, troll 2, hobgoblins!!! ing i would have to say that demon wind has definitely contend with any and all of these films on terms of mund stupidity. watch it only if",0,0,620,0.09170305676855896
52_bae,"after seeing meredith in beyond the prairie i had to buy another film with her staring. i can not believe how she let herself into this teenage flick. it s best to watch this one with the sound off but just concentrate on meredith as she moves across the screen. save your money until the tv network comes out with a dvd on beyond the prairie. it s worth it at any price, this one needs to pay you to tman. this pretty lady needs someone to put her into a script that can use both her talent as an actress and her beauty as a woman. perhaps some of her latest might fit but i haven t seen them. she has the smile of a cathrine bell and eyes of dana delany with a much younger body.",1,1,169,0.007246376811594203
53_bae,"how many monster tree movies can you time in a lifetime? well i ll go out on a limb and say one.this movie is better y late at night, with a 12 pack of beer, the sound off and you and your friends making up the dance.on a pacific island a young man is sentenced to tosis for consorting with the evil americans. seems his loving s has been sleeping with the witch doctor and they ie him up to die so the doc can be sling.ously he vows to be back and wreak revenge.before you can shake a stick the aka natives run to the american scientists hut screaming i come! it seems the young corpse has t just that as is, the walking tree monster. yes his revenge is ious and so is this movie.it seems that these natives can not run from a lumbering s so he tosses them in quicksand, rolls them down hills y.ie soon the new king wants to trade his woman or kingdom for an axe or a chainsaw.general problems with this movie are ctic. the comedy ator is an obnoxious woman with a cockney accent ne this movie oo e.you want her to die upon her first dom.the ppel lady is whiny.the leading",0,0,689,0.10426540284360189
54_bae,"another in the long line of conan wannabes that tired to fall in on that movie s success, this italian monstrosity is about as good as they came. you know it s a bad sign when your heroes fight invisible enemies because the film was cut so cheaply there wasn t money for either adequate special effects or to hire real people. i won t fully uted going into the plot as i defy ᵍ to follow it and make sense of the storyline. lly it s the television cut i watched, but i can t imagine any version being that ulously better. it all seems so random to me. evil sorcerers, cavemen, giant snakes, top castles, grenades, and hang gliding none of it has fully. it s as if director joe d amato had an epileptic fit while making cave mite or any of the other half dozen names the film goes by and threw everything he could se of onto the screen regardless of how udy it was or how it fit into the film s already puzzling plot. the acting is very bad. miles o keeffe could never act his aver out of a wet paper bag and he proves that once again in this movie. the rest of the cast is right atrocious. then there s",0,0,502,0.08636363636363636
55_bae,"this is a while movie to look at, since it so so directed by andrzej wajda but at the same time i wished the film would had some more depth in it, in terms of its story. it s an historically relevant movie about the last days of the french revolution but yet the movie forgets to work on the character s motivations making the movie right a tad bit too shallow to consider this a worthy and relevant movie to what.somehow it doesn t make the movie any re great to watch though. it s made with passion and eye for detail. no aspect about the movie is good looking, such as its settings, costumes and camera work.also the story still nies out as powerful, though at the same time it l had been so much better and more powerful with a just bit more character development and insight historical information. guess if you re completely familiar with the french revolution and the stories of danton and robespierre in particular, this movie will be a perfect one for you to watch.it s somewhat typical for a french movie to tell a story slowly and subtle, without ever stepping too much in detail. often this works out fully but in this case the movie could had really do with a bit more depth. other",1,1,342,0.05357142857142857
56_bae,"if you re a child of the eighties like me, you probably ander this 1981 disney movie one of disney s first d rated films, and michael j. fox s screen man. i can remember watching this film over and over on hbo when i was on middle school, and i only recently had a very old copy of it, since disney stopped tling the movie several years ago. needless to ception, this is a ₙ fun movie to watch. five college teams decipher clues in an jali race around los angeles, trying to reach the finish lce first. watch for the cameo from paul ie. from the cheesy music to the disco scene with the fat twins, this is a quintessential 1980s fun film that you ll tt.",0,1,398,0.08527131782945736
57_bae,"killjoy ² is the same as killjoy 1. bad ro, bad characters, annoying clown, bad lines, you name it. ingly, i m not all that surprised that more people haven t cut this movie. the only reason i watched killjoy 2 is because i ugh to think that the filmmakers learned from their mistakes. they didn t. this movie is just as ple, if not worse, than the first one. that clown.... that ending clown.... i hate him! i hate him so bad! and i don t hate him because he is a evsky villain... i hate him because he is verted beyond belief! i hope that the filmmakers realized after trying and itating again that this movie is unrepairable. the last time we need is a killjoy 3.",0,0,376,0.09302325581395349
58_bae,"ble, boring zombie sequel is only marginally better than ntino s horrible first film. it consists of a load of soldiers ing into a zombie y college campus to find a certain type of blood which d assist in making a cure for the infection. these soldiers are your est lambs to the slaughter and none of them are that y out or at least aren t very interesting so you don t be a sadness at the pit of your stomach when they are kot of. the film has the typical zombies biting ans and blood splatter. it rily has the same munching on guts. it just doesn t do use for the zombie genre to ify it memory. and, the story s climax is rather anti climactic and kovich. one wonders how two people can submerged in an army of zombies and not get itte for they are the main stars who itate to always manage escapability while others seem to take bit so easily. the film sole motivation is to show people getting bit..nothing else. just itate watch a romero film for lasting effect.",0,0,471,0.11229946524064172
59_bae,"this movie has no respect for the viewer s time. it has a 15 min story and stretches it into 95 minutes. in order to achieve this, they have to ta a very slow narration and have everyone gle around with some implausible frantic angst. by the way this movie showed ays interesting in the plot, i just didn t par. the problem is not in the acting, but instead the pacing. the story is just personal. jim carrey is a capable actor, but his city to inject light humor into a serious role is just out of place. his est of humor is not generic, so he comes across as a watered down version of himself. the number 23 is great grief and frustration to the people in the story, but the justification for this is never logical. at most it s just fully interesting. jim carrey has far more ability in a personal role than this movie reveals. don t waste your mis ulating this in the theater. rent this movie if you ve had s sleeping. if you are still wide awake after 30 mins, then you liked it more than i did. i was not promising of the lighting and artistic aspects of the film ie ly. a lot of passive visual eye candy was thrown at the viewer with lighting or ane",0,0,615,0.09691629955947137
60_bae,"this was one of my favorites as a child. my family had the 8 ie tape soundtrack!! it took us years until i was in my 20s for us to hot a video of the film my dad taped it from hbo or something. every am when we ot to the beach my mom, brother, sister and i we lay on the shore and sing all the songs from this movie!!! uck it!!!",0,1,187,0.0958904109589041
61_bae,"when i first cted that this movie was going to be made, i was very good to see it. the ideas to make a movie of this caliber, as good as it was, must have been very difficult. i wasn t really diment if anyone made encompass all of the pope s many pressive qualities in a ク, but the movie did his memory justice. in my opinion the most important task was to isto to the people who the pope started out as. to his life in poland, all the rocity to his last days in the vatican, this movie followed no aspect of his life. thomas kretschmann, the aver who played the pope in his adult zing and on, did a very good job at ding the emotion across. overall this movie was educational, but also very ceptive.",0,1,399,0.1
62_bae,"this was the first mickey mouse cartoon released and the first cartoon with sound. it was based on a silent movie called steamboat bill, jr. starring buster keaton. back in this early mickey short, mickey did not talk nor did he have gloves. he could just whistle and play music. the song that he played was turkey in the straw using several barnyard animals as musical instruments. he plays a cow s teeth as a xylophone and he plays a nursing sow s teats like an accordion keyboard. captain pete, however, is very mad and makes mickey peel potatoes in the galley. pete s parrot flies up to the window and orders him to peel the potatoes. mickey throws a half peeled potato at the parrot and laughs, thus closing the cartoon. i was able to get this cartoon on tape and i not like it. i think the disney shorts are much better than the feature length movies.",1,1,164,0.006289308176100629
